author_id,sentiment,YM,model
17392332,1,11/2019,ALL
105444584,1,11/2019,ALL
78204783,0,11/2019,ALL
3521633832,1,11/2019,ALL
1611641905,0,11/2019,ALL
1072508497,0,11/2019,ALL
1078513900784627712,1,11/2019,ALL
179253697,1,11/2019,ALL
93639729,1,11/2019,ALL
532918386,1,11/2019,ALL
830333110642413569,0,11/2019,ALL
149942264,0,11/2019,ALL
2356982959,0,11/2019,ALL
851410313580761090,0,11/2019,ALL
518238327,0,11/2019,ALL
1093296529199099904,1,11/2019,ALL
398894551,1,11/2019,ALL
364334331,1,11/2019,ALL
364334331,1,11/2019,ALL
99807930,0,11/2019,ALL
364334331,1,11/2019,ALL
3292604980,1,11/2019,ALL
742783759703908352,1,11/2019,ALL
2817285212,1,11/2019,ALL
43855487,1,11/2019,ALL
16228337,1,11/2019,ALL
358230596,1,11/2019,ALL
2873235989,0,11/2019,ALL
1003916401499926533,1,11/2019,ALL
95489684,0,11/2019,ALL
939060292008468480,1,11/2019,ALL
376263089,1,11/2019,ALL
15868277,0,11/2019,ALL
2586135432,0,11/2019,ALL
1107760940,0,11/2019,ALL
22194854,0,11/2019,ALL
77312459,1,11/2019,ALL
1735172144,1,11/2019,ALL
1465449000,1,11/2019,ALL
419735656,1,11/2019,ALL
714915106669379584,0,11/2019,ALL
918369776757383168,1,11/2019,ALL
261997975,0,11/2019,ALL
261997975,0,11/2019,ALL
15221598,0,11/2019,ALL
515228826,1,11/2019,ALL
15664534,0,11/2019,ALL
15664534,1,11/2019,ALL
43855487,1,11/2019,ALL
67591615,0,11/2019,ALL
608079104,1,11/2019,ALL
89785537,0,11/2019,ALL
954297033086480387,1,11/2019,ALL
1024621677597081600,0,11/2019,ALL
1032363795832860677,1,11/2019,ALL
1032363795832860677,1,11/2019,ALL
851410313580761090,0,11/2019,ALL
3026529243,1,11/2019,ALL
339631175,1,11/2019,ALL
99807930,0,11/2019,ALL
260108609,1,11/2019,ALL
15221598,0,11/2019,ALL
1044364836199587840,1,11/2019,ALL
33615391,1,11/2019,ALL
902566155243671552,0,11/2019,ALL
99674560,1,11/2019,ALL
17178964,0,11/2019,ALL
15284345,1,11/2019,ALL
1159550695827300353,1,11/2019,ALL
3303713149,1,11/2019,ALL
15221598,1,11/2019,ALL
420812893,0,11/2019,ALL
25137869,0,11/2019,ALL
364334331,1,11/2019,ALL
864704845847986177,1,11/2019,ALL
2330270627,0,11/2019,ALL
15221598,0,11/2019,ALL
2255375424,1,11/2019,ALL
1186352565564399616,1,11/2019,ALL
875367070212530176,1,11/2019,ALL
25587474,0,11/2019,ALL
1148120993803595776,1,11/2019,ALL
927667554146975750,1,11/2019,ALL
2556224078,0,11/2019,ALL
605972153,0,11/2019,ALL
29733324,1,11/2019,ALL
63092088,0,11/2019,ALL
16116519,0,11/2019,ALL
203025512,1,11/2019,ALL
497534338,1,11/2019,ALL
197553087,1,11/2019,ALL
282134662,0,11/2019,ALL
4882551173,1,11/2019,ALL
24777840,0,11/2019,ALL
53500136,0,11/2019,ALL
1067142716323057666,1,11/2019,ALL
987215159159476224,1,11/2019,ALL
99674560,1,11/2019,ALL
57903417,1,11/2019,ALL
864704845847986177,0,11/2019,ALL
8071902,0,11/2019,ALL
934749505,1,11/2019,ALL
953170077892751372,1,11/2019,ALL
1191377968087498752,0,11/2019,ALL
63743833,0,11/2019,ALL
26662858,1,11/2019,ALL
15211266,0,11/2019,ALL
1035946859666321409,1,11/2019,ALL
851410313580761090,0,11/2019,ALL
91273004,1,11/2019,ALL
1634756136,1,11/2019,ALL
130441632,1,11/2019,ALL
608079104,0,11/2019,ALL
1091101016362287110,1,11/2019,ALL
742082763365449728,1,11/2019,ALL
2149170848,0,11/2019,ALL
884022229,1,11/2019,ALL
605972153,1,11/2019,ALL
15221598,1,11/2019,ALL
205117304,1,11/2019,ALL
555031989,1,11/2019,ALL
99674560,1,11/2019,ALL
123731568,0,11/2019,ALL
920259727661166592,1,11/2019,ALL
839091758575333377,0,11/2019,ALL
2778201,1,11/2019,ALL
2617645478,1,11/2019,ALL
4337144594,0,11/2019,ALL
99807930,1,11/2019,ALL
1735172144,1,11/2019,ALL
23542192,1,11/2019,ALL
77312459,1,11/2019,ALL
1132795518,1,11/2019,ALL
72681076,0,11/2019,ALL
2356982959,0,11/2019,ALL
518238327,0,11/2019,ALL
38550831,0,11/2019,ALL
15715367,0,11/2019,ALL
77312459,0,11/2019,ALL
135583056,0,11/2019,ALL
245953506,1,11/2019,ALL
752676133515227139,0,11/2019,ALL
4126617261,0,11/2019,ALL
54332492,1,11/2019,ALL
714915106669379584,0,11/2019,ALL
1433306666,0,11/2019,ALL
14229632,1,11/2019,ALL
3815139737,1,11/2019,ALL
851410313580761090,0,11/2019,ALL
77312459,0,11/2019,ALL
632081490,1,11/2019,ALL
1113074370979749888,0,11/2019,ALL
987587131206811653,0,11/2019,ALL
537949139,1,11/2019,ALL
2310742302,1,11/2019,ALL
885239407112007680,1,11/2019,ALL
7474622,1,11/2019,ALL
714480767120838656,0,11/2019,ALL
836919320567562240,0,11/2019,ALL
836919320567562240,1,11/2019,ALL
1143761764120580096,0,11/2019,ALL
17392332,0,11/2019,ALL
1095361721605214208,1,11/2019,ALL
89785537,0,11/2019,ALL
715854881798668293,1,11/2019,ALL
14409338,0,11/2019,ALL
126388704,0,11/2019,ALL
5832232,1,11/2019,ALL
15664534,0,11/2019,ALL
3253714729,1,11/2019,ALL
75673231,1,11/2019,ALL
771488794478542848,0,11/2019,ALL
168992570,1,11/2019,ALL
1060264448,0,11/2019,ALL
964579576302063617,1,11/2019,ALL
956207553033199616,1,11/2019,ALL
124468712,0,11/2019,ALL
19705200,1,11/2019,ALL
847110935324086272,0,11/2019,ALL
291785111,0,11/2019,ALL
341894625,0,11/2019,ALL
99674560,1,11/2019,ALL
19288705,0,11/2019,ALL
3429955204,0,11/2019,ALL
310870318,0,11/2019,ALL
805741436465512448,0,11/2019,ALL
305545928,1,11/2019,ALL
21899812,1,11/2019,ALL
605972153,1,11/2019,ALL
3141199916,1,11/2019,ALL
278666824,1,11/2019,ALL
15221598,1,11/2019,ALL
3286970893,1,11/2019,ALL
1122673389540450310,1,11/2019,ALL
111050337,1,11/2019,ALL
436030159,0,11/2019,ALL
474796569,0,11/2019,ALL
46956207,0,11/2019,ALL
1046971837010317312,1,11/2019,ALL
1163182864189546496,0,11/2019,ALL
420812893,0,11/2019,ALL
705424458,1,11/2019,ALL
466154849,0,11/2019,ALL
335564286,1,11/2019,ALL
111627001,1,11/2019,ALL
805741436465512448,1,11/2019,ALL
1206557256,0,11/2019,ALL
3815139737,1,11/2019,ALL
892214142672683008,1,11/2019,ALL
133769431,1,11/2019,ALL
351645788,1,11/2019,ALL
63552370,1,11/2019,ALL
834409287472537602,1,11/2019,ALL
3104633975,0,11/2019,ALL
22438378,0,11/2019,ALL
875367070212530176,1,11/2019,ALL
3100219609,1,11/2019,ALL
913128578081947649,1,11/2019,ALL
1150792886285471745,1,11/2019,ALL
275185123,1,11/2019,ALL
1019916306160799745,1,11/2019,ALL
805741436465512448,1,11/2019,ALL
56239324,1,11/2019,ALL
2910104438,1,11/2019,ALL
758401578004996097,0,11/2019,ALL
1008259824247713792,1,11/2019,ALL
346486738,1,11/2019,ALL
17263926,0,11/2019,ALL
180343947,0,11/2019,ALL
442583715,1,11/2019,ALL
77312459,1,11/2019,ALL
926123636926373890,1,11/2019,ALL
918369776757383168,1,11/2019,ALL
1019916306160799745,1,11/2019,ALL
15284345,1,11/2019,ALL
2711212681,1,11/2019,ALL
86782081,1,11/2019,ALL
1954706040,0,11/2019,ALL
2982269822,0,11/2019,ALL
1088575425742295042,1,11/2019,ALL
3044482859,0,11/2019,ALL
17229748,0,11/2019,ALL
16310677,1,11/2019,ALL
222027782,1,11/2019,ALL
1049058218284998656,1,11/2019,ALL
969173723457695744,1,11/2019,ALL
817359334346727424,1,11/2019,ALL
314764239,0,11/2019,ALL
2284237477,0,11/2019,ALL
89785537,1,11/2019,ALL
75673231,1,11/2019,ALL
2826536509,0,11/2019,ALL
1008259824247713792,1,11/2019,ALL
1011170203957432320,1,11/2019,ALL
944187137024335873,1,11/2019,ALL
3188580042,1,11/2019,ALL
1176494723785248768,0,11/2019,ALL
131673519,1,11/2019,ALL
1142971761056600064,1,11/2019,ALL
934952064857268224,1,11/2019,ALL
934952064857268224,0,11/2019,ALL
2320589606,0,11/2019,ALL
3921714201,0,11/2019,ALL
48682575,0,11/2019,ALL
1141218651900506113,0,11/2019,ALL
475308891,1,11/2019,ALL
905434592999464960,0,11/2019,ALL
1099133154835787777,1,11/2019,ALL
194620992,1,11/2019,ALL
77312459,1,11/2019,ALL
758707343555235840,1,11/2019,ALL
2611457731,1,11/2019,ALL
77312459,1,11/2019,ALL
2904481677,1,11/2019,ALL
1164950165746311170,1,11/2019,ALL
579957377,1,11/2019,ALL
939060292008468480,1,11/2019,ALL
107662490,1,11/2019,ALL
17392332,1,11/2019,ALL
15235112,1,11/2019,ALL
15235112,0,11/2019,ALL
26478168,1,11/2019,ALL
99807930,1,11/2019,ALL
2570652956,1,11/2019,ALL
1962516367,1,11/2019,ALL
1962516367,0,11/2019,ALL
1166816212317290496,0,11/2019,ALL
1735172144,1,11/2019,ALL
199317536,1,11/2019,ALL
15235112,0,11/2019,ALL
229601403,1,11/2019,ALL
504299333,1,11/2019,ALL
86425202,0,11/2019,ALL
99114352,1,11/2019,ALL
2982269822,0,11/2019,ALL
4192484474,1,11/2019,ALL
351645788,1,11/2019,ALL
852631032545198080,1,11/2019,ALL
779368110952439809,1,11/2019,ALL
3910799787,1,11/2019,ALL
3815139737,1,11/2019,ALL
15071408,1,11/2019,ALL
77312459,1,11/2019,ALL
34777976,0,11/2019,ALL
1179558583169671168,1,11/2019,ALL
1436070643,0,11/2019,ALL
3166017158,0,11/2019,ALL
2362482211,0,11/2019,ALL
29532294,0,11/2019,ALL
1184425228287598592,0,11/2019,ALL
969173723457695744,1,11/2019,ALL
969173723457695744,1,11/2019,ALL
885239407112007680,1,11/2019,ALL
1561232988,1,11/2019,ALL
2982269822,1,11/2019,ALL
238220683,1,11/2019,ALL
266002933,1,11/2019,ALL
3232879200,1,11/2019,ALL
205117304,1,11/2019,ALL
1183118022120267776,1,11/2019,ALL
454762032,0,11/2019,ALL
8071902,1,11/2019,ALL
153361695,0,11/2019,ALL
89785537,0,11/2019,ALL
27255095,1,11/2019,ALL
975154585261301760,1,11/2019,ALL
470531560,1,11/2019,ALL
88205413,1,11/2019,ALL
1142971761056600064,1,11/2019,ALL
1142971761056600064,1,11/2019,ALL
4447920627,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
416283405,1,11/2019,ALL
1577679998,1,11/2019,ALL
704312221552214016,1,11/2019,ALL
1099990383742791680,0,11/2019,ALL
908230076,0,11/2019,ALL
149435635,0,11/2019,ALL
66304392,1,11/2019,ALL
86782081,1,11/2019,ALL
75673231,1,11/2019,ALL
1169217613,0,11/2019,ALL
1107514678153043968,1,11/2019,ALL
827145700911624192,1,11/2019,ALL
1110799079615782912,0,11/2019,ALL
1158051237872504832,1,11/2019,ALL
76333569,1,11/2019,ALL
99807930,1,11/2019,ALL
395204171,1,11/2019,ALL
475308891,0,11/2019,ALL
903503230910382080,1,11/2019,ALL
40046863,0,11/2019,ALL
824301112132042753,1,11/2019,ALL
59264763,0,11/2019,ALL
1108311726271782918,0,11/2019,ALL
1206557256,1,11/2019,ALL
1032363795832860677,1,11/2019,ALL
3232879200,1,11/2019,ALL
382376904,0,11/2019,ALL
1163086587430940673,1,11/2019,ALL
908803049824464896,0,11/2019,ALL
95723547,0,11/2019,ALL
1124082131083206656,1,11/2019,ALL
59264763,1,11/2019,ALL
1226581837,0,11/2019,ALL
357721504,0,11/2019,ALL
15785718,1,11/2019,ALL
860795128952360960,1,11/2019,ALL
860795128952360960,0,11/2019,ALL
860795128952360960,0,11/2019,ALL
91601150,1,11/2019,ALL
91601150,0,11/2019,ALL
91601150,0,11/2019,ALL
586887461,1,11/2019,ALL
586887461,0,11/2019,ALL
586887461,0,11/2019,ALL
2575461,0,11/2019,ALL
15785718,1,11/2019,ALL
420812893,0,11/2019,ALL
42358718,0,11/2019,ALL
382376904,0,11/2019,ALL
382376904,1,11/2019,ALL
382376904,0,11/2019,ALL
1242570896,1,11/2019,ALL
61214134,0,11/2019,ALL
19665328,1,11/2019,ALL
382376904,0,11/2019,ALL
1114097001841532928,1,11/2019,ALL
15868277,1,11/2019,ALL
15221598,0,11/2019,ALL
313955230,0,11/2019,ALL
495066576,0,11/2019,ALL
15785718,1,11/2019,ALL
382376904,0,11/2019,ALL
1044489934944428032,0,11/2019,ALL
888021139368402945,0,11/2019,ALL
382376904,1,11/2019,ALL
703911448817364997,1,11/2019,ALL
2350932000,1,11/2019,ALL
787150986313801728,1,11/2019,ALL
2709707268,0,11/2019,ALL
1163086587430940673,1,11/2019,ALL
111050337,1,11/2019,ALL
1052826953127026688,1,11/2019,ALL
17392332,1,11/2019,ALL
950813792048504833,1,11/2019,ALL
99807930,1,11/2019,ALL
851410313580761090,0,11/2019,ALL
346133928,1,11/2019,ALL
115063767,0,11/2019,ALL
338448134,1,11/2019,ALL
99807930,0,11/2019,ALL
126724232,0,11/2019,ALL
15326011,1,11/2019,ALL
4337144594,1,11/2019,ALL
18227567,0,11/2019,ALL
99807930,1,11/2019,ALL
729149466,1,11/2019,ALL
964598861518970880,1,11/2019,ALL
323920783,1,11/2019,ALL
2548610581,1,11/2019,ALL
89785537,1,11/2019,ALL
849737390,0,11/2019,ALL
1020215326875766784,0,11/2019,ALL
1020215326875766784,0,11/2019,ALL
19397439,0,11/2019,ALL
3815139737,1,11/2019,ALL
15071408,0,11/2019,ALL
970815546,1,11/2019,ALL
129318317,0,11/2019,ALL
970815546,1,11/2019,ALL
128494703,0,11/2019,ALL
970815546,1,11/2019,ALL
970815546,1,11/2019,ALL
1003916401499926533,0,11/2019,ALL
383616562,0,11/2019,ALL
3429955204,1,11/2019,ALL
959155193584799744,1,11/2019,ALL
76052772,1,11/2019,ALL
16556796,1,11/2019,ALL
2617325143,1,11/2019,ALL
1137171696,1,11/2019,ALL
235153539,1,11/2019,ALL
8066052,0,11/2019,ALL
1436070643,0,11/2019,ALL
136938329,0,11/2019,ALL
141732537,0,11/2019,ALL
1181147553712283648,1,11/2019,ALL
1131948239979208704,0,11/2019,ALL
15664534,1,11/2019,ALL
18068926,0,11/2019,ALL
552368040,0,11/2019,ALL
167804770,1,11/2019,ALL
1018276519,1,11/2019,ALL
946226966075604992,0,11/2019,ALL
711968514303729665,0,11/2019,ALL
108286674,0,11/2019,ALL
3052594327,1,11/2019,ALL
716348353915686912,0,11/2019,ALL
980017062369210368,1,11/2019,ALL
55373985,1,11/2019,ALL
820876722811715585,1,11/2019,ALL
69136365,0,11/2019,ALL
934749505,1,11/2019,ALL
953170077892751372,1,11/2019,ALL
928395814208180224,1,11/2019,ALL
892214142672683008,1,11/2019,ALL
934749505,1,11/2019,ALL
953170077892751372,1,11/2019,ALL
990679517827084288,1,11/2019,ALL
37944282,1,11/2019,ALL
2778394970,1,11/2019,ALL
2204792262,1,11/2019,ALL
1171647512119271424,0,11/2019,ALL
15221598,0,11/2019,ALL
75673231,1,11/2019,ALL
17786239,1,11/2019,ALL
148696764,1,11/2019,ALL
788898706586275840,1,11/2019,ALL
1371597162,1,11/2019,ALL
26603208,0,11/2019,ALL
17819933,1,11/2019,ALL
93614452,1,11/2019,ALL
75673231,1,11/2019,ALL
1011170203957432320,0,11/2019,ALL
2982269822,0,11/2019,ALL
953700979916058624,0,11/2019,ALL
236719509,1,11/2019,ALL
1195898616285663237,1,11/2019,ALL
859154934159245313,1,11/2019,ALL
12754162,0,11/2019,ALL
2353469436,1,11/2019,ALL
3232879200,1,11/2019,ALL
2356982959,0,11/2019,ALL
518238327,0,11/2019,ALL
96089691,0,11/2019,ALL
2356982959,1,11/2019,ALL
518238327,1,11/2019,ALL
787958415972761600,0,11/2019,ALL
16901001,1,11/2019,ALL
3064266184,0,11/2019,ALL
2990402052,0,11/2019,ALL
810562219905871873,0,11/2019,ALL
2906580072,1,11/2019,ALL
15664534,0,11/2019,ALL
15221598,0,11/2019,ALL
15664534,1,11/2019,ALL
928395814208180224,1,11/2019,ALL
114255047,1,11/2019,ALL
608079104,1,11/2019,ALL
95218114,0,11/2019,ALL
1001122775124381696,1,11/2019,ALL
975154585261301760,0,11/2019,ALL
16645388,0,11/2019,ALL
36911205,1,11/2019,ALL
75673231,0,11/2019,ALL
19397439,1,11/2019,ALL
805741436465512448,0,11/2019,ALL
309638145,1,11/2019,ALL
22168349,1,11/2019,ALL
2401117104,0,11/2019,ALL
164958779,1,11/2019,ALL
4457141,0,11/2019,ALL
72681076,0,11/2019,ALL
1137634826,0,11/2019,ALL
3232879200,0,11/2019,ALL
1358971315,1,11/2019,ALL
19062108,0,11/2019,ALL
141358465,1,11/2019,ALL
2356982959,0,11/2019,ALL
518238327,0,11/2019,ALL
782953053234266112,1,11/2019,ALL
732234071389184000,1,11/2019,ALL
301112997,1,11/2019,ALL
908759836401299456,0,11/2019,ALL
584049345,1,11/2019,ALL
163931059,0,11/2019,ALL
77312459,1,11/2019,ALL
442583715,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1196167165713485824,1,11/2019,ALL
240473635,1,11/2019,ALL
775943411064987648,0,11/2019,ALL
1073264661368315904,1,11/2019,ALL
1066768093,0,11/2019,ALL
2361497389,0,11/2019,ALL
787150986313801728,1,11/2019,ALL
2356982959,1,11/2019,ALL
518238327,1,11/2019,ALL
67591615,0,11/2019,ALL
833810493789839361,1,11/2019,ALL
969173723457695744,1,11/2019,ALL
382376904,0,11/2019,ALL
2784108076,1,11/2019,ALL
1930890500,1,11/2019,ALL
519779864,0,11/2019,ALL
382376904,1,11/2019,ALL
17569853,0,11/2019,ALL
15715367,1,11/2019,ALL
2990402052,1,11/2019,ALL
204623129,1,11/2019,ALL
377403988,0,11/2019,ALL
442583715,1,11/2019,ALL
34777976,1,11/2019,ALL
1149069317557895169,1,11/2019,ALL
468413676,0,11/2019,ALL
22937213,1,11/2019,ALL
1598390342,0,11/2019,ALL
900300126312333312,0,11/2019,ALL
135583056,0,11/2019,ALL
787958415972761600,0,11/2019,ALL
771488794478542848,1,11/2019,ALL
43354450,0,11/2019,ALL
890667740448641025,1,11/2019,ALL
753665337837686784,0,11/2019,ALL
2361497389,1,11/2019,ALL
826206706506092548,1,11/2019,ALL
928395814208180224,0,11/2019,ALL
1300698560,1,11/2019,ALL
1186286940,0,11/2019,ALL
805741436465512448,0,11/2019,ALL
15718600,1,11/2019,ALL
605972153,1,11/2019,ALL
1026333338,0,11/2019,ALL
851410313580761090,0,11/2019,ALL
154525770,1,11/2019,ALL
1100738363873742848,0,11/2019,ALL
756040164149977089,1,11/2019,ALL
1172397478890504192,1,11/2019,ALL
928395814208180224,0,11/2019,ALL
28883136,0,11/2019,ALL
25046596,1,11/2019,ALL
717029858698772480,1,11/2019,ALL
1195971046534287360,1,11/2019,ALL
75673231,1,11/2019,ALL
1195971046534287360,1,11/2019,ALL
816253996507820033,0,11/2019,ALL
93614452,1,11/2019,ALL
1195971046534287360,1,11/2019,ALL
1191290711867457536,1,11/2019,ALL
1018803258456985601,0,11/2019,ALL
939060292008468480,1,11/2019,ALL
25612531,0,11/2019,ALL
194318202,0,11/2019,ALL
1011754766,0,11/2019,ALL
19227069,0,11/2019,ALL
1735172144,1,11/2019,ALL
1154381411614416906,0,11/2019,ALL
77312459,1,11/2019,ALL
3064266184,1,11/2019,ALL
19819463,0,11/2019,ALL
742810597675413504,1,11/2019,ALL
1109024471178977281,1,11/2019,ALL
77312459,1,11/2019,ALL
30789592,0,11/2019,ALL
1962516367,1,11/2019,ALL
20748873,0,11/2019,ALL
15221598,0,11/2019,ALL
3341313183,0,11/2019,ALL
45744578,1,11/2019,ALL
990899576734453760,1,11/2019,ALL
25471555,1,11/2019,ALL
2797602696,0,11/2019,ALL
1731041041,1,11/2019,ALL
30789592,1,11/2019,ALL
2352042428,1,11/2019,ALL
53500136,1,11/2019,ALL
1962516367,0,11/2019,ALL
52184373,1,11/2019,ALL
312755256,0,11/2019,ALL
805741436465512448,0,11/2019,ALL
2709707268,1,11/2019,ALL
20865847,0,11/2019,ALL
833810493789839361,1,11/2019,ALL
1382793386,1,11/2019,ALL
1154381411614416906,0,11/2019,ALL
3064266184,0,11/2019,ALL
515608769,1,11/2019,ALL
3248463512,0,11/2019,ALL
106786514,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1536103471,1,11/2019,ALL
19544781,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
140814713,0,11/2019,ALL
1808431,1,11/2019,ALL
130535328,1,11/2019,ALL
41993171,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
442583715,1,11/2019,ALL
771488794478542848,0,11/2019,ALL
152725709,1,11/2019,ALL
706521650,1,11/2019,ALL
622259155,0,11/2019,ALL
21499040,1,11/2019,ALL
91109381,1,11/2019,ALL
1003916401499926533,1,11/2019,ALL
1940581,1,11/2019,ALL
1001122775124381696,0,11/2019,ALL
496753476,1,11/2019,ALL
928395814208180224,0,11/2019,ALL
250722404,0,11/2019,ALL
742691174713036800,1,11/2019,ALL
19397439,1,11/2019,ALL
2596807742,1,11/2019,ALL
966284854559215616,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1001122775124381696,0,11/2019,ALL
25520229,0,11/2019,ALL
3815139737,1,11/2019,ALL
175858380,1,11/2019,ALL
140989286,1,11/2019,ALL
976125537570705416,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1001122775124381696,0,11/2019,ALL
419935245,1,11/2019,ALL
113055050,0,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
443800576,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1001122775124381696,0,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1546164530,1,11/2019,ALL
392622770,1,11/2019,ALL
1008259824247713792,1,11/2019,ALL
1008259824247713792,1,11/2019,ALL
1008259824247713792,1,11/2019,ALL
1008259824247713792,1,11/2019,ALL
34777976,0,11/2019,ALL
799829435147055104,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1896220640,1,11/2019,ALL
983633330,1,11/2019,ALL
163029889,1,11/2019,ALL
863855947281833984,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1195971046534287360,1,11/2019,ALL
15221598,0,11/2019,ALL
605972153,1,11/2019,ALL
93614452,1,11/2019,ALL
3527715379,0,11/2019,ALL
1108105433082941440,1,11/2019,ALL
3097187167,1,11/2019,ALL
1195971046534287360,1,11/2019,ALL
861942444,0,11/2019,ALL
45744578,1,11/2019,ALL
17662020,1,11/2019,ALL
1182395132072448001,1,11/2019,ALL
1894796731,0,11/2019,ALL
99674560,1,11/2019,ALL
21497416,1,11/2019,ALL
46241234,1,11/2019,ALL
705424458,0,11/2019,ALL
809476434645368834,0,11/2019,ALL
101067053,1,11/2019,ALL
1122673389540450310,1,11/2019,ALL
2356982959,1,11/2019,ALL
1561232988,1,11/2019,ALL
833810493789839361,1,11/2019,ALL
518238327,1,11/2019,ALL
1095983634773815296,1,11/2019,ALL
833810493789839361,1,11/2019,ALL
897952618659446784,1,11/2019,ALL
1170111458023288832,0,11/2019,ALL
2305554183,0,11/2019,ALL
30886468,1,11/2019,ALL
269856565,1,11/2019,ALL
833810493789839361,1,11/2019,ALL
1278156252,1,11/2019,ALL
1216019334,0,11/2019,ALL
1119802907015221250,0,11/2019,ALL
45744578,0,11/2019,ALL
702729818866061312,1,11/2019,ALL
984517019025502208,0,11/2019,ALL
323920783,0,11/2019,ALL
833810493789839361,1,11/2019,ALL
808051518242979841,1,11/2019,ALL
972362321078169601,0,11/2019,ALL
833810493789839361,1,11/2019,ALL
57945768,1,11/2019,ALL
2292603024,1,11/2019,ALL
833810493789839361,1,11/2019,ALL
173244056,0,11/2019,ALL
1735172144,1,11/2019,ALL
26690318,0,11/2019,ALL
185487679,0,11/2019,ALL
833810493789839361,1,11/2019,ALL
865219569518088192,1,11/2019,ALL
40011093,1,11/2019,ALL
1008259824247713792,1,11/2019,ALL
1008259824247713792,1,11/2019,ALL
1008259824247713792,1,11/2019,ALL
1008259824247713792,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
55373985,1,11/2019,ALL
166202252,0,11/2019,ALL
937749486855688192,0,11/2019,ALL
1001122775124381696,1,11/2019,ALL
826829632385196035,1,11/2019,ALL
1001122775124381696,0,11/2019,ALL
3590470456,0,11/2019,ALL
1114845475,1,11/2019,ALL
2797602696,0,11/2019,ALL
833810493789839361,1,11/2019,ALL
82041240,1,11/2019,ALL
20526166,0,11/2019,ALL
833810493789839361,1,11/2019,ALL
1006280003514982402,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
289240879,1,11/2019,ALL
150605289,1,11/2019,ALL
19397439,0,11/2019,ALL
3345194367,0,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1001122775124381696,1,11/2019,ALL
1162328250447781889,1,11/2019,ALL
833810493789839361,1,11/2019,ALL
833810493789839361,1,11/2019,ALL
1131948239979208704,0,11/2019,ALL
2394498976,1,11/2019,ALL
21812410,1,11/2019,ALL
833810493789839361,1,11/2019,ALL
549587666,1,11/2019,ALL
2356982959,0,11/2019,ALL
518238327,0,11/2019,ALL
22092152,0,11/2019,ALL
1001929386,1,11/2019,ALL
45744578,0,11/2019,ALL
833810493789839361,1,11/2019,ALL
442583715,1,11/2019,ALL
24812725,1,11/2019,ALL
833810493789839361,0,11/2019,ALL
759903343,0,11/2019,ALL
9091712,1,11/2019,ALL
4165242802,1,11/2019,ALL
2163485683,1,11/2019,ALL
939899987315617792,1,11/2019,ALL
838025154060038144,1,11/2019,ALL
1713833694,1,11/2019,ALL
2353469436,1,11/2019,ALL
900300126312333312,1,11/2019,ALL
833810493789839361,1,11/2019,ALL
3317217437,1,11/2019,ALL
23632432,0,11/2019,ALL
771488794478542848,1,11/2019,ALL
148103797,0,11/2019,ALL
7880532,0,11/2019,ALL
32747555,0,11/2019,ALL
969173723457695744,1,11/2019,ALL
3232879200,0,11/2019,ALL
43968854,1,11/2019,ALL
16228337,0,11/2019,ALL
24777840,1,11/2019,ALL
4876948522,1,11/2019,ALL
